id,material,density_kg_m3,volume_fraction,category,C_MPa,S_MPa,T_MPa,notes
minecraft:waxed_exposed_copper_trapdoor,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Geometry retuned for issue 1B
minecraft:waxed_exposed_cut_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_exposed_cut_copper_slab,metal,8960,0.5,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Geometry and effective density retuned for issue 1B
minecraft:waxed_exposed_cut_copper_stairs,metal,8960,0.75,metal,112.4996322483843445685538045,112.4996322483843445685538045,112.4996322483843445685538045,Geometry and effective density retuned for issue 1B
minecraft:waxed_exposed_lightning_rod,metal,268.8,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Geometry retuned for issue 1B
minecraft:waxed_lightning_rod,metal,268.8,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Geometry retuned for issue 1B
minecraft:waxed_oxidized_chiseled_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_oxidized_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_oxidized_copper_bars,metal,716.8,1,metal,12.00047072206803895225113022,12.00047072206803895225113022,12.00047072206803895225113022,Geometry retuned for issue 1B
minecraft:waxed_oxidized_copper_bulb,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_oxidized_copper_chain,metal,268.8,1,metal,4.500299104647399750909572329,4.500299104647399750909572329,4.500299104647399750909572329,Geometry retuned for issue 1B
minecraft:waxed_oxidized_copper_chest,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_oxidized_copper_door,metal,533.3333333333333333333333333,0.1875,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Thin-shape mass capped at 100 kg for issue 1B
minecraft:waxed_oxidized_copper_golem_statue,metal,5376.0,1,metal,90.00009806709750811505231880,90.00009806709750811505231880,90.00009806709750811505231880,Geometry retuned for issue 1B
minecraft:waxed_oxidized_copper_grate,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Geometry retuned for issue 1B
minecraft:waxed_oxidized_copper_lantern,metal,100,0.05,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Named decoration case: hollow lantern retuned to 5 kg
minecraft:waxed_oxidized_copper_trapdoor,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Geometry retuned for issue 1B
minecraft:waxed_oxidized_cut_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_oxidized_cut_copper_slab,metal,8960,0.5,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Geometry and effective density retuned for issue 1B
minecraft:waxed_oxidized_cut_copper_stairs,metal,8960,0.75,metal,112.4996322483843445685538045,112.4996322483843445685538045,112.4996322483843445685538045,Geometry and effective density retuned for issue 1B
minecraft:waxed_oxidized_lightning_rod,metal,268.8,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Geometry retuned for issue 1B
minecraft:waxed_weathered_chiseled_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_weathered_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_weathered_copper_bars,metal,716.8,1,metal,12.00047072206803895225113022,12.00047072206803895225113022,12.00047072206803895225113022,Geometry retuned for issue 1B
minecraft:waxed_weathered_copper_bulb,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_weathered_copper_chain,metal,268.8,1,metal,4.500299104647399750909572329,4.500299104647399750909572329,4.500299104647399750909572329,Geometry retuned for issue 1B
minecraft:waxed_weathered_copper_chest,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_weathered_copper_door,metal,533.3333333333333333333333333,0.1875,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Thin-shape mass capped at 100 kg for issue 1B
minecraft:waxed_weathered_copper_golem_statue,metal,5376.0,1,metal,90.00009806709750811505231880,90.00009806709750811505231880,90.00009806709750811505231880,Geometry retuned for issue 1B
minecraft:waxed_weathered_copper_grate,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Geometry retuned for issue 1B
minecraft:waxed_weathered_copper_lantern,metal,100,0.05,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Named decoration case: hollow lantern retuned to 5 kg
minecraft:waxed_weathered_copper_trapdoor,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Geometry retuned for issue 1B
minecraft:waxed_weathered_cut_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:waxed_weathered_cut_copper_slab,metal,8960,0.5,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Geometry and effective density retuned for issue 1B
minecraft:waxed_weathered_cut_copper_stairs,metal,8960,0.75,metal,112.4996322483843445685538045,112.4996322483843445685538045,112.4996322483843445685538045,Geometry and effective density retuned for issue 1B
minecraft:waxed_weathered_lightning_rod,metal,268.8,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Geometry retuned for issue 1B
minecraft:weathered_chiseled_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:weathered_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:weathered_copper_bars,metal,716.8,1,metal,12.00047072206803895225113022,12.00047072206803895225113022,12.00047072206803895225113022,Geometry retuned for issue 1B
minecraft:weathered_copper_bulb,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:weathered_copper_chain,metal,268.8,1,metal,4.500299104647399750909572329,4.500299104647399750909572329,4.500299104647399750909572329,Geometry retuned for issue 1B
minecraft:weathered_copper_chest,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:weathered_copper_door,metal,533.3333333333333333333333333,0.1875,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Thin-shape mass capped at 100 kg for issue 1B
minecraft:weathered_copper_golem_statue,metal,5376.0,1,metal,90.00009806709750811505231880,90.00009806709750811505231880,90.00009806709750811505231880,Geometry retuned for issue 1B
minecraft:weathered_copper_grate,metal,4480.0,1,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Geometry retuned for issue 1B
minecraft:weathered_copper_lantern,metal,100,0.05,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Named decoration case: hollow lantern retuned to 5 kg
minecraft:weathered_copper_trapdoor,metal,1680.0,1,metal,28.12466289435231585450765414,28.12466289435231585450765414,28.12466289435231585450765414,Geometry retuned for issue 1B
minecraft:weathered_cut_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Geometry retuned for issue 1B
minecraft:weathered_cut_copper_slab,metal,8960,0.5,metal,74.99975483225622971236920301,74.99975483225622971236920301,74.99975483225622971236920301,Geometry and effective density retuned for issue 1B
minecraft:weathered_cut_copper_stairs,metal,8960,0.75,metal,112.4996322483843445685538045,112.4996322483843445685538045,112.4996322483843445685538045,Geometry and effective density retuned for issue 1B
minecraft:weathered_lightning_rod,metal,268.8,1,metal,7.500171617420639201341557894,7.500171617420639201341557894,7.500171617420639201341557894,Geometry retuned for issue 1B
minecraft:weeping_vines,plant,100,0.01,plant,0,0,0,Geometry and effective density retuned for issue 1B
minecraft:weeping_vines_plant,plant,100,0.01,plant,0,0,0,Geometry and effective density retuned for issue 1B
minecraft:wet_sponge,organic,1000.0,1,organic,1.000284394582773533651724510,0.3000853183748320600955173530,0.1000284394582773533651724510,Geometry retuned for issue 1B
minecraft:wheat,plant,100,0.01,plant,0,0,0,Geometry and effective density retuned for issue 1B
minecraft:white_banner,soft,250,0.02,soft,0.009806709750811505231879652058,0.001961341950162301046375930412,0.001961341950162301046375930412,Geometry and effective density retuned for issue 1B
minecraft:white_bed,soft,311.1111111111111111111111111,0.5625,soft,0.1745594335644447931274578066,0.03530415510292141883476674741,0.03530415510292141883476674741,Geometry and effective density retuned for issue 1B
minecraft:white_candle,organic,480,0.01,organic,0.004903354875405752615939826029,0.001961341950162301046375930412,0.0009806709750811505231879652058,Geometry and effective density retuned for issue 1B
minecraft:white_candle_cake,organic,320.0,1,organic,0.4001137578331094134606898040,0.1196418589599003638289317551,0.04020750997832717145070657344,Geometry retuned for issue 1B
minecraft:white_carpet,soft,249.6,0.0625,soft,0.03138147120259681674201488659,0.005884025850486903139127791235,0.005884025850486903139127791235,Geometry and effective density retuned for issue 1B
minecraft:white_concrete,stone_like,2400.0,1,stone_like,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Geometry retuned for issue 1B
minecraft:white_concrete_powder,granular,1600.0,1,granular,0.5001421972913867668258622550,0.0009806709750811505231879652058,0,Geometry retuned for issue 1B
minecraft:white_glazed_terracotta,ceramic,2000.0,1,ceramic,15.00034323484127840268311579,1.000284394582773533651724510,0.5001421972913867668258622550,Geometry retuned for issue 1B
minecraft:white_shulker_box,container,388.5714285714285714285714286,0.875,container,4.250228006001706367496641202,1.700483470790715007207931667,0.8502417353953575036039658334,Geometry and effective density retuned for issue 1B
minecraft:white_stained_glass,glass,2500.0,1,glass,50.00049033548754057526159398,1.000284394582773533651724510,0.5001421972913867668258622550,Geometry retuned for issue 1B
minecraft:white_stained_glass_pane,glass,640,0.0625,glass,6.249816124192172284276902257,0.1245452138353061164448715811,0.06276294240519363348402977317,Geometry and effective density retuned for issue 1B
minecraft:white_terracotta,ceramic,2000.0,1,ceramic,15.00034323484127840268311579,1.000284394582773533651724510,0.5001421972913867668258622550,Geometry retuned for issue 1B
minecraft:white_tulip,plant,100,0.01,plant,0,0,0,Geometry and effective density retuned for issue 1B
minecraft:white_wall_banner,soft,250,0.02,soft,0.009806709750811505231879652058,0.001961341950162301046375930412,0.001961341950162301046375930412,Geometry and effective density retuned for issue 1B
minecraft:white_wool,soft,250.0,1,soft,0.5001421972913867668258622550,0.1000284394582773533651724510,0.1000284394582773533651724510,Geometry retuned for issue 1B
minecraft:white_wool_slab,soft,250,0.5,soft,0.2500710986456933834129311275,0.05001421972913867668258622550,0.05001421972913867668258622550,Geometry and effective density retuned for issue 1B
minecraft:white_wool_stairs,soft,250,0.75,soft,0.3746163124809994998578027086,0.07453099410616743976228535564,0.07453099410616743976228535564,Geometry and effective density retuned for issue 1B
minecraft:wildflowers,plant,100,0.01,plant,0,0,0,Geometry and effective density retuned for issue 1B
minecraft:wither_rose,plant,100,0.01,plant,0,0,0,Geometry and effective density retuned for issue 1B
minecraft:wither_skeleton_skull,organic,64,0.125,organic,0.04020750997832717145070657344,0.01176805170097380627825558247,0.003922683900324602092751860823,Geometry and effective density retuned for issue 1B
minecraft:wither_skeleton_wall_skull,organic,64,0.125,organic,0.04020750997832717145070657344,0.01176805170097380627825558247,0.003922683900324602092751860823,Geometry and effective density retuned for issue 1B
minecraft:yellow_banner,soft,250,0.02,soft,0.009806709750811505231879652058,0.001961341950162301046375930412,0.001961341950162301046375930412,Geometry and effective density retuned for issue 1B
minecraft:yellow_bed,soft,311.1111111111111111111111111,0.5625,soft,0.1745594335644447931274578066,0.03530415510292141883476674741,0.03530415510292141883476674741,Geometry and effective density retuned for issue 1B
